data,conta,tipo,categoria,valor,forma_pagamento,descricao
2024-02-15,Mdias,Entrada,Antecipação,26746,Cartão,Recebimento
2024-07-20,Papaya,Saída,Impostos,9042,PIX,Pagamento
2024-06-23,Zov,Saída,Operacional,31674,Dinheiro,Pagamento
2024-05-06,Zov,Saída,Impostos,17641,TED,Pagamento
2024-03-13,Mdias,Saída,Marketing,32771,Boleto,Pagamento
2024-02-17,Mdias,Saída,Impostos,17791,Cartão,Pagamento
2024-05-14,Mdias,Saída,Impostos,35698,PIX,Pagamento
2024-09-03,Papaya,Entrada,Antecipação,8047,Boleto,Recebimento
2024-04-11,Mdias,Saída,Folha de Pagamento,36320,TED,Pagamento
2024-03-21,Papaya,Entrada,Recebimento Clientes,30609,Cartão,Recebimento
2024-05-02,Zov,Saída,Operacional,40081,Boleto,Pagamento
2024-05-14,Papaya,Saída,Operacional,17606,TED,Pagamento
2024-01-01,Papaya,Entrada,Outros Recebimentos,18507,Dinheiro,Recebimento
2024-12-17,Mdias,Entrada,Recebimento Clientes,36937,Boleto,Recebimento
2024-10-01,Papaya,Saída,Impostos,5660,PIX,Pagamento
2024-04-07,Papaya,Entrada,Recebimento Clientes,39833,Cartão,Recebimento
2024-02-28,Mdias,Entrada,Recebimento Clientes,3080,TED,Recebimento
2024-05-06,Zov,Saída,Operacional,16800,Boleto,Pagamento
2024-10-11,Papaya,Saída,Folha de Pagamento,29807,TED,Pagamento
2024-07-03,Papaya,Entrada,Outros Recebimentos,14321,Boleto,Recebimento
2024-07-01,Mdias,Saída,Impostos,22712,PIX,Pagamento
2024-08-09,Zov,Entrada,Antecipação,25588,TED,Recebimento
2024-08-03,Papaya,Entrada,Antecipação,616,PIX,Recebimento
2024-09-10,Zov,Entrada,Recebimento Clientes,19766,Cartão,Recebimento
2024-11-23,Mdias,Entrada,Antecipação,3078,Cartão,Recebimento
2024-09-26,Zov,Saída,Operacional,29424,TED,Pagamento
2024-02-22,Mdias,Entrada,Recebimento Clientes,12744,PIX,Recebimento
2024-08-15,Papaya,Entrada,Antecipação,1439,PIX,Recebimento
2024-06-17,Zov,Entrada,Recebimento Clientes,14663,PIX,Recebimento
2024-06-08,Papaya,Entrada,Outros Recebimentos,23836,Boleto,Recebimento
2024-08-05,Papaya,Saída,Folha de Pagamento,25448,Dinheiro,Pagamento
2024-10-02,Papaya,Saída,Impostos,37940,PIX,Pagamento
2024-12-19,Mdias,Saída,Impostos,30699,Boleto,Pagamento
2024-09-28,Mdias,Entrada,Recebimento Clientes,2940,PIX,Recebimento
2024-09-16,Mdias,Saída,Folha de Pagamento,34975,Boleto,Pagamento
2024-08-20,Mdias,Entrada,Antecipação,10152,Dinheiro,Recebimento
2024-09-22,Mdias,Saída,Marketing,10835,PIX,Pagamento
2024-11-23,Papaya,Saída,Operacional,12187,TED,Pagamento
2024-10-25,Mdias,Saída,Marketing,30813,PIX,Pagamento
2024-05-23,Papaya,Saída,Operacional,11875,Boleto,Pagamento
2024-07-04,Zov,Saída,Operacional,10002,Dinheiro,Pagamento
2024-01-09,Papaya,Entrada,Recebimento Clientes,10888,Dinheiro,Recebimento
2024-12-07,Zov,Entrada,Antecipação,35355,Dinheiro,Recebimento
2024-09-20,Zov,Entrada,Recebimento Clientes,12475,Cartão,Recebimento
2024-07-01,Mdias,Entrada,Recebimento Clientes,40476,Dinheiro,Recebimento
2024-03-06,Mdias,Saída,Marketing,38229,TED,Pagamento
2024-01-20,Papaya,Saída,Operacional,17085,Cartão,Pagamento
2024-07-05,Zov,Saída,Folha de Pagamento,27969,TED,Pagamento
2024-09-18,Mdias,Entrada,Recebimento Clientes,13174,Dinheiro,Recebimento
2024-12-26,Mdias,Saída,Marketing,24141,Cartão,Pagamento
2024-07-14,Zov,Saída,Impostos,30593,PIX,Pagamento
2024-07-05,Zov,Entrada,Recebimento Clientes,37790,Dinheiro,Recebimento
2024-03-20,Mdias,Saída,Impostos,21050,PIX,Pagamento
2024-03-01,Papaya,Entrada,Recebimento Clientes,14871,TED,Recebimento
2024-09-01,Zov,Saída,Folha de Pagamento,4138,Boleto,Pagamento
2024-05-25,Zov,Saída,Operacional,9557,Boleto,Pagamento
2024-11-14,Mdias,Entrada,Antecipação,39522,TED,Recebimento
2024-10-18,Zov,Saída,Impostos,28287,Cartão,Pagamento
2024-08-16,Papaya,Saída,Impostos,30127,Cartão,Pagamento
2024-04-09,Mdias,Saída,Folha de Pagamento,20281,Dinheiro,Pagamento
2024-09-26,Mdias,Entrada,Recebimento Clientes,10624,Boleto,Recebimento
2024-06-06,Mdias,Saída,Fornecedor,1822,Dinheiro,Pagamento
2024-10-09,Zov,Entrada,Antecipação,27999,PIX,Recebimento
2024-08-08,Papaya,Saída,Impostos,1217,PIX,Pagamento
2024-04-18,Papaya,Saída,Operacional,26381,Cartão,Pagamento
2024-03-15,Papaya,Entrada,Outros Recebimentos,47973,TED,Recebimento
2024-07-01,Mdias,Entrada,Antecipação,17853,Boleto,Recebimento
2024-04-13,Zov,Entrada,Outros Recebimentos,18179,Cartão,Recebimento
2024-11-22,Mdias,Saída,Impostos,27306,PIX,Pagamento
2024-04-18,Papaya,Saída,Marketing,1701,PIX,Pagamento
2024-05-23,Zov,Entrada,Recebimento Clientes,7650,Dinheiro,Recebimento
2024-09-13,Papaya,Entrada,Recebimento Clientes,12158,PIX,Recebimento
2024-10-11,Mdias,Saída,Operacional,8604,Boleto,Pagamento
2024-03-16,Zov,Entrada,Recebimento Clientes,44643,Boleto,Recebimento
2024-09-18,Zov,Saída,Fornecedor,4556,TED,Pagamento
2024-07-28,Mdias,Saída,Operacional,36451,TED,Pagamento
2024-03-01,Zov,Saída,Marketing,30518,TED,Pagamento
2024-05-11,Mdias,Entrada,Antecipação,40166,Dinheiro,Recebimento
2024-10-11,Mdias,Saída,Operacional,30045,Cartão,Pagamento
2024-10-20,Mdias,Saída,Impostos,36928,PIX,Pagamento
2024-07-21,Papaya,Entrada,Antecipação,1988,TED,Recebimento
2024-01-11,Zov,Entrada,Outros Recebimentos,31435,TED,Recebimento
2024-04-23,Mdias,Entrada,Antecipação,43703,Boleto,Recebimento
2024-07-09,Zov,Saída,Operacional,39467,Boleto,Pagamento
2024-11-18,Zov,Saída,Marketing,11093,Cartão,Pagamento
2024-08-10,Papaya,Saída,Impostos,15848,TED,Pagamento
2024-10-22,Papaya,Saída,Fornecedor,8089,TED,Pagamento
2024-01-25,Papaya,Entrada,Recebimento Clientes,33352,TED,Recebimento
2024-01-18,Papaya,Saída,Marketing,29869,Boleto,Pagamento
2024-03-01,Zov,Entrada,Antecipação,32714,TED,Recebimento
2024-11-06,Mdias,Entrada,Outros Recebimentos,38194,Boleto,Recebimento
2024-09-19,Mdias,Saída,Impostos,38093,TED,Pagamento
2024-04-05,Zov,Saída,Marketing,5457,Dinheiro,Pagamento
2024-07-18,Mdias,Entrada,Antecipação,33057,PIX,Recebimento
2024-01-04,Zov,Saída,Impostos,14004,TED,Pagamento
2024-10-01,Papaya,Saída,Folha de Pagamento,1729,Dinheiro,Pagamento
2024-10-01,Mdias,Saída,Impostos,34392,Cartão,Pagamento
2024-03-19,Mdias,Saída,Marketing,36901,TED,Pagamento
2024-01-16,Mdias,Entrada,Recebimento Clientes,38693,TED,Recebimento
2024-04-09,Papaya,Saída,Fornecedor,32975,TED,Pagamento
2024-07-04,Zov,Saída,Operacional,18939,Boleto,Pagamento
2024-02-11,Zov,Saída,Impostos,27129,PIX,Pagamento
2024-01-24,Papaya,Saída,Folha de Pagamento,25453,PIX,Pagamento
2024-05-23,Zov,Saída,Marketing,36053,TED,Pagamento
2024-04-22,Zov,Saída,Marketing,28333,PIX,Pagamento
2024-09-20,Zov,Entrada,Antecipação,13825,Dinheiro,Recebimento
2024-09-03,Papaya,Entrada,Outros Recebimentos,43451,Dinheiro,Recebimento
2024-07-14,Papaya,Entrada,Antecipação,10024,Boleto,Recebimento
2024-04-23,Mdias,Entrada,Outros Recebimentos,42408,Cartão,Recebimento
2024-08-04,Mdias,Entrada,Recebimento Clientes,31297,PIX,Recebimento
2024-07-22,Mdias,Saída,Impostos,10082,Dinheiro,Pagamento
2024-05-07,Papaya,Entrada,Recebimento Clientes,21541,Cartão,Recebimento
2024-05-07,Mdias,Entrada,Recebimento Clientes,21225,TED,Recebimento
2024-02-15,Mdias,Entrada,Outros Recebimentos,7454,Cartão,Recebimento
2024-02-02,Papaya,Saída,Fornecedor,26983,Dinheiro,Pagamento
2024-10-18,Zov,Saída,Marketing,39495,Dinheiro,Pagamento
2024-07-06,Papaya,Saída,Operacional,19909,PIX,Pagamento
2024-11-25,Mdias,Entrada,Outros Recebimentos,43729,PIX,Recebimento
2024-05-17,Papaya,Entrada,Outros Recebimentos,42867,PIX,Recebimento
2024-01-07,Zov,Saída,Folha de Pagamento,2307,Boleto,Pagamento
2024-07-26,Papaya,Saída,Marketing,38934,Dinheiro,Pagamento
2024-10-17,Papaya,Saída,Folha de Pagamento,24901,TED,Pagamento
2024-09-15,Zov,Saída,Operacional,29358,Dinheiro,Pagamento
2024-07-19,Papaya,Entrada,Recebimento Clientes,49061,Cartão,Recebimento
2024-05-20,Zov,Saída,Marketing,27525,Cartão,Pagamento
2024-12-20,Zov,Entrada,Outros Recebimentos,22852,Cartão,Recebimento
2024-04-21,Zov,Saída,Operacional,33915,Boleto,Pagamento
2024-06-15,Zov,Entrada,Antecipação,8914,PIX,Recebimento
2024-12-17,Papaya,Saída,Operacional,11407,PIX,Pagamento
2024-07-14,Zov,Saída,Operacional,31026,PIX,Pagamento
2024-09-17,Zov,Entrada,Outros Recebimentos,15342,TED,Recebimento
2024-01-04,Zov,Saída,Marketing,7812,PIX,Pagamento
2024-04-13,Papaya,Entrada,Recebimento Clientes,4012,PIX,Recebimento
2024-02-15,Mdias,Entrada,Antecipação,40615,TED,Recebimento
2024-10-10,Zov,Saída,Folha de Pagamento,8872,Boleto,Pagamento
2024-02-09,Mdias,Entrada,Outros Recebimentos,32299,Dinheiro,Recebimento
2024-12-14,Zov,Entrada,Recebimento Clientes,20150,Cartão,Recebimento
2024-10-03,Papaya,Saída,Marketing,13335,Cartão,Pagamento
2024-01-02,Mdias,Entrada,Outros Recebimentos,37109,Boleto,Recebimento
2024-02-18,Zov,Entrada,Recebimento Clientes,3887,Boleto,Recebimento
2024-07-19,Zov,Entrada,Antecipação,9175,Dinheiro,Recebimento
2024-10-07,Mdias,Entrada,Outros Recebimentos,42808,PIX,Recebimento
2024-03-24,Mdias,Entrada,Outros Recebimentos,48079,TED,Recebimento
2024-05-08,Papaya,Entrada,Antecipação,6626,TED,Recebimento
2024-12-09,Zov,Saída,Marketing,28595,PIX,Pagamento
2024-11-25,Mdias,Entrada,Recebimento Clientes,32694,Boleto,Recebimento
2024-08-27,Mdias,Saída,Fornecedor,16952,Dinheiro,Pagamento
2024-06-05,Zov,Saída,Fornecedor,18471,Cartão,Pagamento
2024-09-23,Papaya,Saída,Marketing,35185,PIX,Pagamento
2024-05-18,Zov,Saída,Fornecedor,14385,Dinheiro,Pagamento
2024-05-14,Zov,Entrada,Antecipação,50157,TED,Recebimento
2024-03-12,Zov,Saída,Folha de Pagamento,10382,PIX,Pagamento
2024-02-22,Zov,Saída,Folha de Pagamento,10856,TED,Pagamento
2024-06-26,Mdias,Saída,Operacional,40025,TED,Pagamento
2024-12-28,Zov,Saída,Operacional,10737,Boleto,Pagamento
2024-08-20,Zov,Entrada,Outros Recebimentos,20422,Cartão,Recebimento
2024-08-08,Mdias,Entrada,Antecipação,50062,TED,Recebimento
2024-12-08,Papaya,Entrada,Recebimento Clientes,32743,Cartão,Recebimento
2024-02-15,Zov,Saída,Fornecedor,31013,Cartão,Pagamento
2024-01-03,Zov,Saída,Folha de Pagamento,22801,Boleto,Pagamento
2024-04-10,Mdias,Saída,Marketing,4726,Boleto,Pagamento
2024-09-11,Mdias,Entrada,Recebimento Clientes,8479,PIX,Recebimento
2024-06-20,Papaya,Saída,Marketing,30947,Cartão,Pagamento
2024-07-18,Papaya,Saída,Folha de Pagamento,31273,Boleto,Pagamento
2024-06-08,Zov,Saída,Fornecedor,37821,PIX,Pagamento
2024-08-25,Zov,Saída,Impostos,24536,Dinheiro,Pagamento
2024-11-14,Papaya,Saída,Marketing,11665,Dinheiro,Pagamento
2024-12-28,Zov,Entrada,Antecipação,14370,Boleto,Recebimento
2024-12-17,Zov,Saída,Operacional,29121,TED,Pagamento
2024-07-01,Papaya,Entrada,Outros Recebimentos,18314,Cartão,Recebimento
2024-09-13,Papaya,Entrada,Outros Recebimentos,32686,PIX,Recebimento
2024-10-09,Papaya,Saída,Fornecedor,28574,Dinheiro,Pagamento
2024-12-11,Zov,Entrada,Recebimento Clientes,20649,Boleto,Recebimento
2024-09-07,Mdias,Saída,Folha de Pagamento,39985,TED,Pagamento
2024-06-27,Papaya,Saída,Impostos,31679,Cartão,Pagamento
2024-06-14,Zov,Saída,Impostos,35874,PIX,Pagamento
2024-04-07,Zov,Entrada,Recebimento Clientes,24185,Boleto,Recebimento
2024-09-12,Papaya,Saída,Operacional,18216,Boleto,Pagamento
2024-07-09,Mdias,Entrada,Recebimento Clientes,611,TED,Recebimento
2024-09-23,Mdias,Saída,Fornecedor,32778,TED,Pagamento
2024-01-19,Zov,Entrada,Outros Recebimentos,6675,Dinheiro,Recebimento
2024-08-19,Zov,Entrada,Outros Recebimentos,3829,Dinheiro,Recebimento
2024-11-09,Papaya,Entrada,Outros Recebimentos,48602,Boleto,Recebimento
2024-03-16,Zov,Entrada,Outros Recebimentos,28347,Dinheiro,Recebimento
2024-03-06,Zov,Saída,Impostos,8405,Boleto,Pagamento
2024-04-15,Papaya,Entrada,Outros Recebimentos,24896,Dinheiro,Recebimento
2024-01-17,Mdias,Entrada,Recebimento Clientes,5271,Cartão,Recebimento
2024-07-18,Papaya,Saída,Folha de Pagamento,10271,Boleto,Pagamento
2024-10-02,Mdias,Entrada,Outros Recebimentos,36005,Dinheiro,Recebimento
2024-05-02,Zov,Entrada,Outros Recebimentos,27590,Dinheiro,Recebimento
2024-09-08,Zov,Saída,Fornecedor,29902,Cartão,Pagamento
2024-02-05,Papaya,Saída,Impostos,12843,Boleto,Pagamento
2024-07-15,Mdias,Saída,Fornecedor,32273,Dinheiro,Pagamento
2024-07-13,Mdias,Entrada,Outros Recebimentos,28910,Dinheiro,Recebimento
2024-08-12,Mdias,Saída,Operacional,25608,Cartão,Pagamento
2024-12-11,Zov,Saída,Operacional,23803,TED,Pagamento
2024-01-05,Zov,Entrada,Recebimento Clientes,27253,Dinheiro,Recebimento
2024-02-14,Mdias,Entrada,Antecipação,42289,PIX,Recebimento
2024-08-10,Zov,Saída,Operacional,24842,TED,Pagamento
2024-02-16,Mdias,Entrada,Outros Recebimentos,4946,Cartão,Recebimento
2024-02-21,Papaya,Saída,Operacional,35716,Dinheiro,Pagamento
2024-04-23,Papaya,Entrada,Recebimento Clientes,49555,PIX,Recebimento
2024-07-23,Mdias,Entrada,Recebimento Clientes,33106,PIX,Recebimento
2024-11-22,Zov,Entrada,Antecipação,24610,Cartão,Recebimento
2024-09-03,Zov,Entrada,Outros Recebimentos,34684,Dinheiro,Recebimento
2024-11-14,Papaya,Saída,Folha de Pagamento,25906,Cartão,Pagamento
2024-09-22,Mdias,Saída,Impostos,22448,TED,Pagamento
2024-01-19,Papaya,Entrada,Antecipação,27646,Dinheiro,Recebimento
2024-03-17,Zov,Entrada,Antecipação,27721,TED,Recebimento
2024-10-19,Papaya,Saída,Operacional,28064,PIX,Pagamento
2024-01-28,Zov,Entrada,Antecipação,48297,TED,Recebimento
2024-06-10,Mdias,Saída,Folha de Pagamento,6922,Dinheiro,Pagamento
2024-09-03,Papaya,Saída,Impostos,39012,Cartão,Pagamento
2024-10-14,Zov,Entrada,Outros Recebimentos,40562,PIX,Recebimento
2024-12-22,Mdias,Saída,Operacional,19287,Boleto,Pagamento
2024-03-12,Zov,Saída,Impostos,28793,Cartão,Pagamento
2024-08-02,Zov,Entrada,Recebimento Clientes,6342,PIX,Recebimento
2024-03-03,Papaya,Entrada,Recebimento Clientes,7345,PIX,Recebimento
2024-09-26,Zov,Entrada,Recebimento Clientes,5937,Dinheiro,Recebimento
2024-01-17,Mdias,Entrada,Recebimento Clientes,37987,Boleto,Recebimento
2024-01-22,Zov,Entrada,Recebimento Clientes,604,Boleto,Recebimento
2024-12-15,Papaya,Saída,Impostos,20831,Boleto,Pagamento
2024-12-02,Zov,Saída,Operacional,10812,PIX,Pagamento
2024-07-12,Zov,Entrada,Recebimento Clientes,23982,Boleto,Recebimento
2024-04-13,Mdias,Saída,Folha de Pagamento,2599,PIX,Pagamento
2024-07-05,Papaya,Saída,Operacional,12340,Dinheiro,Pagamento
2024-10-12,Papaya,Entrada,Antecipação,50392,PIX,Recebimento
2024-04-25,Papaya,Saída,Impostos,13970,Cartão,Pagamento
2024-12-16,Papaya,Saída,Folha de Pagamento,14006,PIX,Pagamento
2024-09-20,Mdias,Entrada,Antecipação,41717,Dinheiro,Recebimento
2024-05-20,Mdias,Saída,Marketing,15038,Boleto,Pagamento
2024-12-10,Zov,Entrada,Recebimento Clientes,40228,PIX,Recebimento
2024-10-09,Zov,Saída,Fornecedor,34513,PIX,Pagamento
2024-05-23,Papaya,Entrada,Outros Recebimentos,8094,Boleto,Recebimento
2024-02-09,Zov,Entrada,Outros Recebimentos,48323,Dinheiro,Recebimento
2024-09-19,Papaya,Entrada,Recebimento Clientes,49064,TED,Recebimento
2024-04-14,Mdias,Entrada,Antecipação,34917,PIX,Recebimento
2024-11-28,Papaya,Entrada,Antecipação,23234,Cartão,Recebimento
2024-09-09,Zov,Saída,Impostos,38712,Boleto,Pagamento
2024-05-20,Papaya,Entrada,Antecipação,43402,Cartão,Recebimento
2024-06-04,Mdias,Saída,Marketing,943,TED,Pagamento
2024-06-18,Mdias,Entrada,Outros Recebimentos,18177,Boleto,Recebimento
2024-11-26,Zov,Entrada,Outros Recebimentos,22963,Cartão,Recebimento
2024-01-13,Zov,Saída,Marketing,13536,Boleto,Pagamento
2024-08-06,Papaya,Entrada,Recebimento Clientes,7708,Boleto,Recebimento
2024-02-22,Zov,Entrada,Outros Recebimentos,46879,Cartão,Recebimento
2024-12-11,Zov,Saída,Operacional,25989,Dinheiro,Pagamento
2024-06-11,Papaya,Entrada,Recebimento Clientes,46438,TED,Recebimento
2024-07-22,Papaya,Entrada,Recebimento Clientes,5851,Boleto,Recebimento
2024-07-04,Zov,Entrada,Outros Recebimentos,15783,Boleto,Recebimento
2024-03-04,Zov,Saída,Fornecedor,13112,PIX,Pagamento
2024-07-07,Papaya,Entrada,Recebimento Clientes,16943,Dinheiro,Recebimento
2024-09-15,Papaya,Saída,Operacional,22209,Dinheiro,Pagamento
2024-04-24,Mdias,Entrada,Antecipação,1137,Dinheiro,Recebimento
2024-06-09,Zov,Entrada,Recebimento Clientes,37121,Cartão,Recebimento
2024-01-16,Mdias,Saída,Folha de Pagamento,1582,PIX,Pagamento
2024-03-21,Mdias,Entrada,Recebimento Clientes,43722,Dinheiro,Recebimento
2024-12-17,Zov,Entrada,Recebimento Clientes,25157,Cartão,Recebimento
2024-01-14,Papaya,Saída,Operacional,24446,TED,Pagamento
2024-08-15,Zov,Saída,Folha de Pagamento,18469,Dinheiro,Pagamento
2024-10-25,Papaya,Saída,Operacional,34610,Boleto,Pagamento
2024-05-04,Zov,Saída,Fornecedor,19584,Boleto,Pagamento
2024-12-09,Zov,Entrada,Recebimento Clientes,5767,Boleto,Recebimento
2024-02-09,Papaya,Saída,Marketing,23157,Dinheiro,Pagamento
2024-09-11,Zov,Saída,Marketing,14841,PIX,Pagamento
2024-04-10,Zov,Entrada,Outros Recebimentos,7915,TED,Recebimento
2024-02-18,Papaya,Saída,Fornecedor,36159,Cartão,Pagamento
2024-09-02,Mdias,Saída,Operacional,38489,Cartão,Pagamento
2024-06-19,Papaya,Entrada,Recebimento Clientes,30765,PIX,Recebimento
2024-11-18,Papaya,Entrada,Outros Recebimentos,9412,PIX,Recebimento
2024-03-25,Papaya,Saída,Impostos,24138,TED,Pagamento
2024-03-21,Mdias,Saída,Folha de Pagamento,22804,PIX,Pagamento
2024-02-23,Zov,Entrada,Antecipação,13043,Boleto,Recebimento
2024-02-26,Mdias,Entrada,Antecipação,11771,Cartão,Recebimento
2024-01-06,Papaya,Entrada,Antecipação,15226,Dinheiro,Recebimento
2024-01-21,Mdias,Entrada,Recebimento Clientes,41845,Cartão,Recebimento
2024-08-07,Mdias,Entrada,Outros Recebimentos,20869,Cartão,Recebimento
2024-04-15,Mdias,Saída,Fornecedor,16108,Dinheiro,Pagamento
2024-03-14,Zov,Saída,Folha de Pagamento,38960,Cartão,Pagamento
2024-05-16,Papaya,Entrada,Outros Recebimentos,41995,Dinheiro,Recebimento
2024-11-16,Papaya,Entrada,Outros Recebimentos,2463,Cartão,Recebimento
2024-05-08,Papaya,Entrada,Antecipação,34896,Cartão,Recebimento
2024-11-01,Mdias,Saída,Folha de Pagamento,35905,PIX,Pagamento
2024-09-14,Papaya,Entrada,Outros Recebimentos,31443,TED,Recebimento
2024-05-25,Zov,Saída,Marketing,22030,PIX,Pagamento
2024-11-28,Zov,Entrada,Recebimento Clientes,29092,Dinheiro,Recebimento
2024-04-22,Mdias,Entrada,Outros Recebimentos,22295,PIX,Recebimento
2024-04-15,Papaya,Entrada,Outros Recebimentos,48263,TED,Recebimento
2024-10-07,Zov,Entrada,Antecipação,23762,Dinheiro,Recebimento
2024-04-08,Zov,Saída,Impostos,4614,TED,Pagamento
2024-12-12,Mdias,Saída,Fornecedor,33614,Boleto,Pagamento
2024-10-17,Mdias,Saída,Impostos,2120,Dinheiro,Pagamento
2024-01-15,Mdias,Saída,Folha de Pagamento,24018,Dinheiro,Pagamento
2024-11-16,Mdias,Entrada,Antecipação,15387,PIX,Recebimento
2024-11-18,Mdias,Entrada,Outros Recebimentos,39069,Boleto,Recebimento
2024-05-04,Mdias,Entrada,Recebimento Clientes,2990,Boleto,Recebimento
2024-04-22,Zov,Saída,Folha de Pagamento,36658,Cartão,Pagamento
2024-08-23,Papaya,Entrada,Antecipação,29406,Dinheiro,Recebimento
2024-02-02,Zov,Entrada,Antecipação,48127,Cartão,Recebimento
2024-01-10,Mdias,Saída,Fornecedor,16954,TED,Pagamento
2024-04-04,Papaya,Saída,Operacional,5842,PIX,Pagamento
2024-12-01,Mdias,Saída,Marketing,25562,Cartão,Pagamento
2024-04-04,Mdias,Entrada,Recebimento Clientes,47647,PIX,Recebimento
2024-02-26,Mdias,Saída,Folha de Pagamento,13806,PIX,Pagamento
2024-12-22,Papaya,Saída,Fornecedor,35363,TED,Pagamento
2024-04-15,Papaya,Saída,Marketing,37783,Boleto,Pagamento
2024-11-26,Mdias,Entrada,Antecipação,47737,Boleto,Recebimento
2024-10-18,Papaya,Saída,Operacional,35324,Boleto,Pagamento
2024-02-07,Mdias,Saída,Folha de Pagamento,21413,Boleto,Pagamento
2024-03-27,Zov,Saída,Fornecedor,29572,Dinheiro,Pagamento
2024-05-08,Zov,Entrada,Recebimento Clientes,17500,Cartão,Recebimento
2024-08-16,Mdias,Saída,Marketing,22403,TED,Pagamento
2024-12-10,Mdias,Entrada,Antecipação,27762,Cartão,Recebimento
2024-02-06,Zov,Saída,Fornecedor,12521,TED,Pagamento
2024-01-25,Papaya,Saída,Operacional,5055,Cartão,Pagamento
2024-12-23,Zov,Saída,Operacional,18502,Boleto,Pagamento
2024-02-25,Papaya,Saída,Marketing,28315,Boleto,Pagamento
2024-11-21,Papaya,Saída,Folha de Pagamento,32312,Cartão,Pagamento
2024-02-14,Zov,Saída,Impostos,22334,TED,Pagamento
2024-03-09,Zov,Entrada,Recebimento Clientes,7846,PIX,Recebimento
2024-12-26,Papaya,Saída,Impostos,15119,PIX,Pagamento
2024-01-08,Mdias,Saída,Fornecedor,37761,Boleto,Pagamento
2024-03-04,Zov,Saída,Operacional,28650,Boleto,Pagamento
2024-11-07,Mdias,Saída,Fornecedor,37867,PIX,Pagamento
2024-10-22,Zov,Entrada,Outros Recebimentos,4320,Cartão,Recebimento
2024-12-04,Mdias,Entrada,Recebimento Clientes,17400,Cartão,Recebimento
2024-03-01,Papaya,Entrada,Outros Recebimentos,35717,Cartão,Recebimento
2024-10-28,Zov,Saída,Impostos,12821,Dinheiro,Pagamento
2024-06-28,Papaya,Saída,Marketing,30544,TED,Pagamento
2024-10-17,Zov,Entrada,Outros Recebimentos,19364,PIX,Recebimento
2024-06-13,Papaya,Saída,Marketing,30123,Cartão,Pagamento
2024-12-11,Mdias,Saída,Operacional,22020,PIX,Pagamento
2024-12-26,Papaya,Saída,Marketing,20607,TED,Pagamento
2024-01-15,Papaya,Entrada,Recebimento Clientes,36169,PIX,Recebimento
2024-11-02,Mdias,Entrada,Antecipação,19209,Boleto,Recebimento
2024-06-18,Mdias,Entrada,Outros Recebimentos,41366,PIX,Recebimento
2024-01-12,Zov,Saída,Folha de Pagamento,31766,Cartão,Pagamento
2024-05-03,Zov,Entrada,Outros Recebimentos,47695,Dinheiro,Recebimento
2024-04-09,Zov,Entrada,Outros Recebimentos,25177,Dinheiro,Recebimento
2024-10-15,Mdias,Saída,Folha de Pagamento,16387,PIX,Pagamento
2024-07-07,Papaya,Saída,Operacional,11960,TED,Pagamento
2024-03-16,Mdias,Saída,Impostos,2028,Boleto,Pagamento
2024-01-21,Zov,Entrada,Outros Recebimentos,2789,Dinheiro,Recebimento
2024-02-22,Mdias,Saída,Operacional,26169,Cartão,Pagamento
2024-09-19,Mdias,Entrada,Antecipação,1616,Boleto,Recebimento
2024-02-14,Mdias,Entrada,Outros Recebimentos,25924,Boleto,Recebimento
2024-08-17,Papaya,Entrada,Recebimento Clientes,22892,TED,Recebimento
2024-10-26,Papaya,Entrada,Recebimento Clientes,44295,PIX,Recebimento
